,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
8331,1,-1,2,0,10.0,21,-1,0.9604314153767448,0.0395685846232896,1,0,1,1
8332,0,1,1,2,-3.0,21,3,0.9446008934358576,0.0553991065641735,0,0,0,1
8333,0,-1,1,1,-2.0,21,0,0.8675560732514678,0.1324439267485827,0,1,0,1
8334,0,-1,-1,1,,21,0,0.6305840077446789,0.3694159922553521,1,1,1,1
8335,0,-1,-1,0,,21,-1,0.3449581292869666,0.6550418707130192,1,1,1,2
8336,1,-1,-1,0,,21,-1,8.11744862109734e-05,0.9999188255138284,0,0,0,2
8337,1,1,-1,0,,21,1,9.161401537982268e-07,0.9999990838598128,0,1,0,2
8338,0,1,1,0,2.0,21,1,0.0023723446036295,0.9976276553964066,0,0,0,2
8339,1,-1,-1,1,,21,0,0.0001282914912378,0.9998717085087888,0,0,0,2
8340,1,1,1,0,3.0,21,1,0.0974731167437578,0.9025268832562192,1,1,1,2
8341,0,1,1,1,1.0,21,2,0.2979444737642732,0.7020555262357757,0,0,0,2
8342,0,-1,-1,1,,21,0,0.3390343480420513,0.660965651957896,1,1,1,2
8343,1,-1,1,0,0.0,21,-1,0.371862575918363,0.6281374240816536,1,0,1,2
